Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,cogs,Date,Time,Payment,Rating
735-06-4124,C,Chennai,Normal,Male,Food and beverages,48.61,1,2.4305,54.93430407404453,48.61,2022-02-25,15:31,Cash,4.254827742580833
439-54-7422,A,Trichy,Normal,Female,Electronic accessories,51.19,4,10.238,231.39987867108326,204.76,2022-03-18,17:15,Credit card,4.544929634120435
396-90-2219,B,karur,Normal,Female,Electronic accessories,14.96,7,5.984,135.25072025471403,119.68,2022-02-23,12:29,Cash,8.316254224135262
411-77-0180,A,Trichy,Member,Male,Electronic accessories,72.2,6,25.27,571.1540275462272,505.4,2022-03-26,20:14,Ewallet,4.158127112067631
286-01-5402,A,Trichy,Normal,Female,Sports and travel,40.23,6,14.0805,318.2482898640543,281.61,2022-03-30,13:22,Cash,9.28326052926727
803-17-8013,A,Trichy,Member,Female,Home and lifestyle,88.79,7,35.516,802.7347226882392,710.32,2022-02-17,17:09,Cash,3.96472585104123
512-98-1403,A,Trichy,Member,Female,Electronic accessories,26.48,3,3.972,89.77537781613037,79.44,2022-03-21,10:40,Ewallet,4.544929634120435
848-42-2560,A,Trichy,Normal,Female,Fashion accessories,81.91,2,8.191,185.13346417218628,163.82,2022-05-03,17:43,Cash,7.542649180029657
532-59-7201,B,karur,Member,Male,Sports and travel,79.93,5,23.979,541.9747695500982,479.58,2022-01-31,14:04,Cash,5.31853467822604
181-94-6432,C,Chennai,Member,Male,Fashion accessories,69.33,2,6.933,156.7000741186384,138.66,2022-05-02,19:05,Ewallet,9.379961159780471
870-76-1733,A,Trichy,Member,Female,Food and beverages,14.23,4,3.5575,80.40682441613389,71.15,2022-01-02,10:08,Credit card,4.254827742580833
423-64-4619,A,Trichy,Member,Female,Health and beauty,15.55,8,6.9975,158.15790691550157,139.95,2022-07-03,13:12,Cash,4.835031525660037
227-07-4446,C,Chennai,Member,Female,Electronic accessories,78.13,9,39.065,882.9494296040114,781.3,2022-10-02,20:51,Cash,4.254827742580833
174-36-3675,C,Chennai,Member,Male,Food and beverages,99.37,2,9.937,224.5966589523886,198.74,2022-02-14,17:29,Cash,5.028432786686438
428-83-5800,C,Chennai,Member,Female,Food and beverages,21.08,3,3.162,71.46771013459322,63.24,2022-09-02,10:25,Cash,7.059146027463654
603-07-0961,C,Chennai,Member,Male,Electronic accessories,74.79,4,18.6975,422.6019956488161,373.95,2022-10-01,11:34,Cash,4.738330895146836
704-20-4138,C,Chennai,Member,Female,Health and beauty,29.67,6,10.3845,234.71108029496622,207.69,2022-11-03,18:58,Credit card,7.832751071569259
787-15-1757,C,Chennai,Member,Male,Health and beauty,44.07,4,8.814,199.2145468457636,176.28,2022-02-18,16:28,Ewallet,8.122852963108862
649-11-3678,C,Chennai,Normal,Female,Food and beverages,22.93,8,10.3185,233.21934440980394,206.37,2022-02-26,20:26,Cash,5.31853467822604
622-20-1945,C,Chennai,Normal,Female,Health and beauty,39.42,1,1.971,44.548658025073756,39.42,2022-01-18,15:08,Cash,8.122852963108862
372-94-8041,A,Trichy,Normal,Male,Health and beauty,15.26,5,4.578,103.47222548898411,91.56,2022-02-15,18:03,Ewallet,9.476661790293672
563-91-7120,A,Trichy,Normal,Female,Fashion accessories,61.77,4,15.4425,349.03229403967606,308.85,2022-08-03,13:21,Cash,6.4789422443844495
746-54-5508,A,Trichy,Normal,Male,Home and lifestyle,21.52,5,6.456,145.91889203951098,129.12,2022-01-17,12:48,Credit card,9.08985926824087
276-54-0879,B,karur,Normal,Male,Sports and travel,97.74,4,19.548,441.82504671443013,390.96,2022-12-03,19:53,Ewallet,6.1888403528448475
815-11-1168,A,Trichy,Member,Male,Food and beverages,99.78,4,24.945,563.8083584147463,498.9,2022-09-03,19:09,Cash,5.22183404771284
719-76-3868,C,Chennai,Member,Male,Food and beverages,94.26,4,18.852,426.09401374362784,377.04,2022-12-03,16:30,Cash,8.316254224135262
730-61-8757,B,karur,Member,Male,Health and beauty,51.13,4,10.226,231.12865396469013,204.52,2022-01-25,10:11,Credit card,3.8680252205280294
340-66-0321,A,Trichy,Member,Male,Electronic accessories,36.36,4,7.272,164.3621720742447,145.44,2022-03-25,13:07,Cash,7.349247919003256
868-81-1752,B,karur,Normal,Male,Home and lifestyle,22.02,8,9.909,223.96380130413792,198.18,2022-07-02,18:48,Cash,6.57564287489765
634-97-8956,A,Trichy,Normal,Male,Food and beverages,32.9,3,4.935,111.54116050418011,98.7,2022-02-17,17:27,Credit card,8.799757376701267
566-71-1091,A,Trichy,Normal,Male,Fashion accessories,77.02,4,19.255,435.20264346666426,385.1,2022-03-02,15:59,Cash,5.31853467822604
442-48-3607,A,Trichy,Member,Male,Food and beverages,23.48,2,2.348,53.06963421759167,46.96,2022-03-14,11:21,Credit card,7.639349810542859
835-16-0096,C,Chennai,Member,Male,Sports and travel,14.7,4,3.675,83.06256633290008,73.5,2022-03-24,13:48,Ewallet,8.219553593622063
527-09-6272,A,Trichy,Member,Female,Electronic accessories,28.45,4,7.1125,160.75714368510253,142.25,2022-03-21,10:17,Credit card,8.799757376701267
898-04-2717,A,Trichy,Normal,Male,Fashion accessories,76.4,8,34.38,777.058783816355,687.6,2022-03-19,15:49,Ewallet,7.252547288490055
692-27-8933,B,karur,Normal,Female,Sports and travel,57.95,5,17.385,392.9367933870661,347.7,2022-02-24,13:02,Cash,5.028432786686438
633-09-3463,C,Chennai,Normal,Female,Electronic accessories,47.65,3,7.1475,161.54821574541586,142.95,2022-03-28,12:58,Credit card,9.18655989875407
374-17-3652,B,karur,Member,Female,Food and beverages,42.82,8,19.269,435.51907229078955,385.38,2022-05-02,15:26,Credit card,8.606356115674865
378-07-7001,B,karur,Member,Male,Electronic accessories,48.09,3,7.2135,163.03995163057814,144.27,2022-10-02,18:23,Credit card,7.542649180029657
433-75-6987,B,karur,Member,Female,Health and beauty,55.97,6,19.5895,442.7630321573731,391.79,2022-05-03,19:06,Ewallet,8.606356115674865
873-95-4984,B,karur,Member,Female,Health and beauty,76.9,6,26.915,608.334414380954,538.3,2022-02-15,20:21,Cash,7.445948549516457
416-13-5917,C,Chennai,Normal,Female,Food and beverages,97.03,4,24.2575,548.2694429443058,485.15,2022-01-30,16:24,Ewallet,8.993158637727669
150-89-8043,A,Trichy,Normal,Male,Sports and travel,44.65,3,6.6975,151.37728925567302,133.95,2022-02-14,15:04,Cash,5.9954390918184455
135-84-8019,A,Trichy,Normal,Female,Fashion accessories,77.93,8,35.0685,792.6203013456616,701.37,2022-02-27,16:10,Ewallet,7.349247919003256
441-94-7118,A,Trichy,Member,Male,Electronic accessories,71.95,1,3.5975,81.31090677077769,71.95,2022-04-02,12:14,Cash,7.059146027463654
725-96-3778,C,Chennai,Member,Female,Home and lifestyle,89.25,7,35.7,806.8935015196008,714.0,2022-01-20,10:13,Cash,4.544929634120435
531-80-1784,A,Trichy,Normal,Male,Electronic accessories,26.02,6,9.107,205.83695009352954,182.14,2022-03-28,17:38,Cash,4.931732156173237
400-45-1220,B,karur,Normal,Female,Health and beauty,13.5,9,6.75,152.563897346143,135.0,2022-02-27,11:06,Credit card,4.641630264633635
860-79-0874,C,Chennai,Member,Female,Fashion accessories,99.3,9,49.65,1122.1922227016298,993.0,2022-02-15,14:53,Credit card,6.3822416138712486
834-61-8124,A,Trichy,Normal,Male,Electronic accessories,51.69,6,18.0915,408.9051479759624,361.83,2022-01-26,18:22,Cash,5.31853467822604
115-99-4379,B,karur,Member,Female,Fashion accessories,54.73,6,19.1555,432.95373860948774,383.11,2022-03-14,19:02,Credit card,8.219553593622063
565-67-6697,B,karur,Member,Male,Home and lifestyle,27.0,8,12.15,274.6150152230574,243.0,2022-02-03,14:16,Cash,4.641630264633635
320-49-6392,C,Chennai,Normal,Female,Electronic accessories,30.24,1,1.512,34.17431300553603,30.24,2022-04-03,15:44,Cash,8.122852963108862
889-04-9723,B,karur,Member,Female,Food and beverages,89.14,4,17.828,402.94950546474627,356.56,2022-07-01,12:20,Credit card,7.542649180029657
632-90-0281,C,Chennai,Normal,Female,Fashion accessories,37.55,9,18.775,424.3536552109385,375.5,2022-08-03,20:01,Credit card,8.993158637727669
554-42-2417,C,Chennai,Normal,Female,Sports and travel,95.44,9,47.72,1078.5702490900658,954.4,2022-09-01,13:45,Cash,5.028432786686438
453-63-6187,B,karur,Normal,Male,Electronic accessories,27.5,3,4.125,93.23349282264294,82.5,2022-01-03,15:40,Ewallet,6.285540983358048
578-80-7669,B,karur,Normal,Male,Sports and travel,74.97,1,3.7485,84.7238176595581,74.97,2022-03-16,16:58,Cash,5.415235308739241
612-36-5536,A,Trichy,Member,Male,Food and beverages,80.96,7,32.384,731.9450743196288,647.68,2022-02-17,11:12,Credit card,7.155846657976855
605-72-4132,C,Chennai,Normal,Female,Food and beverages,94.47,7,37.788,854.0866004320077,755.76,2022-02-27,15:12,Cash,8.799757376701267
471-41-2823,C,Chennai,Normal,Male,Food and beverages,99.79,2,9.979,225.5459454247646,199.58,2022-07-03,20:37,Ewallet,7.736050441056059
462-67-9126,A,Trichy,Normal,Male,Home and lifestyle,73.22,5,21.966,496.47682505264845,439.32,2022-01-21,17:44,Cash,6.962445396950453
272-27-9238,C,Chennai,Normal,Female,Food and beverages,41.24,4,8.248,186.4217815275537,164.96,2022-02-19,16:23,Cash,6.865744766437252
834-25-9262,C,Chennai,Normal,Female,Fashion accessories,81.68,4,16.336,369.22723363653216,326.72,2022-06-01,12:12,Cash,8.799757376701267
122-61-9553,C,Chennai,Normal,Female,Electronic accessories,51.32,8,23.094,521.9719474536039,461.88,2022-03-14,19:33,Cash,5.415235308739241
468-88-0009,A,Trichy,Member,Male,Home and lifestyle,65.94,4,13.188,298.0759523260643,263.76,2022-03-24,10:29,Cash,5.802037830792044
613-59-9758,C,Chennai,Normal,Female,Sports and travel,14.36,9,7.18,162.28278265856397,143.6,2022-01-27,14:28,Cash,5.22183404771284
254-31-0042,A,Trichy,Member,Male,Electronic accessories,21.5,8,9.675,218.67491952947165,193.5,2022-06-03,12:46,Credit card,7.542649180029657
201-86-2184,B,karur,Member,Female,Electronic accessories,26.26,6,9.191,207.7355230382815,183.82,2022-02-02,19:40,Cash,9.573362420806873
261-12-8671,B,karur,Normal,Female,Fashion accessories,60.96,2,6.096,137.7821508477167,121.92,2022-01-25,19:39,Credit card,4.738330895146836
730-70-9830,C,Chennai,Normal,Female,Home and lifestyle,70.11,5,21.033,475.3891041305816,420.66,2022-03-14,17:54,Ewallet,5.028432786686438
382-25-8917,C,Chennai,Normal,Male,Fashion accessories,42.08,5,12.624,285.32839112558656,252.48,2022-01-29,12:25,Cash,8.606356115674865
422-29-8786,A,Trichy,Normal,Female,Home and lifestyle,67.09,4,16.7725,379.0930323315828,335.45,2022-03-01,16:47,Credit card,8.799757376701267
667-23-5919,A,Trichy,Member,Female,Fashion accessories,96.7,4,24.175,546.404773087853,483.5,2022-01-14,12:52,Ewallet,6.769044135924052
843-01-4703,B,karur,Member,Female,Home and lifestyle,35.38,8,15.921,359.8473792071026,318.42,2022-05-01,19:50,Credit card,9.28326052926727
743-88-1662,C,Chennai,Normal,Male,Sports and travel,95.49,6,33.4215,755.3947103932027,668.43,2022-02-22,18:17,Ewallet,8.412954854648463
595-86-2894,C,Chennai,Member,Male,Fashion accessories,96.98,4,19.396,438.38953376678364,387.92,2022-06-02,17:20,Ewallet,9.08985926824087
182-69-8360,B,karur,Normal,Female,Electronic accessories,23.65,4,4.73,106.90773843663058,94.6,2022-01-30,13:32,Credit card,3.8680252205280294
289-15-7034,A,Trichy,Member,Male,Sports and travel,82.33,4,16.466,372.16550128912456,329.32,2022-11-01,10:37,Credit card,7.252547288490055
462-78-5240,C,Chennai,Normal,Female,Electronic accessories,26.61,2,2.661,60.14407864267949,53.22,2022-03-19,14:35,Cash,4.061426481554431
868-52-7573,B,karur,Normal,Female,Food and beverages,99.69,4,24.9225,563.299812090259,498.45,2022-01-14,12:09,Cash,9.573362420806873
153-58-4872,C,Chennai,Member,Female,Food and beverages,74.89,4,14.978,338.5336376963748,299.56,2022-01-03,15:32,Ewallet,4.061426481554431
662-72-2873,A,Trichy,Normal,Female,Food and beverages,40.94,4,10.235,231.33207249448498,204.7,2022-06-01,13:58,Ewallet,9.573362420806873
525-88-7307,B,karur,Member,Male,Sports and travel,75.82,1,3.791,85.68440516136714,75.82,2022-01-31,13:19,Cash,5.608636569765642
689-16-9784,C,Chennai,Normal,Male,Food and beverages,46.77,5,14.031,317.1294879501826,280.62,2022-11-03,13:37,Cash,5.802037830792044
725-56-0833,A,Trichy,Normal,Female,Health and beauty,32.32,9,16.16,365.2492712760994,323.2,2022-02-20,16:49,Credit card,9.670063051320074
394-41-0748,C,Chennai,Member,Female,Fashion accessories,54.07,8,24.3315,549.9419953003968,486.63,2022-01-27,14:55,Ewallet,9.18655989875407
596-42-3999,B,karur,Normal,Male,Food and beverages,18.22,6,6.377,144.13332938908948,127.54,2022-10-03,14:04,Credit card,6.3822416138712486
541-89-9860,C,Chennai,Member,Female,Fashion accessories,80.48,3,12.072,272.85205463150197,241.44,2022-02-15,12:31,Cash,7.832751071569259
173-82-9529,B,karur,Normal,Female,Fashion accessories,37.95,9,18.975,428.8740669841576,379.5,2022-01-26,14:51,Cash,9.379961159780471
563-36-9814,A,Trichy,Member,Male,Electronic accessories,76.82,1,3.841,86.81450810467189,76.82,2022-02-13,18:27,Ewallet,6.962445396950453
308-47-4913,A,Trichy,Member,Female,Sports and travel,52.26,9,26.13,590.5917981710692,522.6,2022-09-03,12:45,Credit card,5.9954390918184455
885-17-6250,A,Trichy,Normal,Female,Health and beauty,79.74,1,3.987,90.11440869912181,79.74,2022-06-03,10:36,Ewallet,7.059146027463654
726-27-2396,A,Trichy,Normal,Female,Health and beauty,77.5,4,19.375,437.91489053059564,387.5,2022-01-24,20:36,Ewallet,4.158127112067631
316-01-3952,A,Trichy,Normal,Female,Food and beverages,54.27,4,13.5675,306.65343366574746,271.35,2022-03-13,14:16,Ewallet,4.448229003607233
760-54-1821,B,karur,Normal,Male,Home and lifestyle,13.59,8,6.1155,138.22289099560555,122.31,2022-03-15,10:26,Cash,5.608636569765642
793-10-3222,B,karur,Member,Female,Health and beauty,41.06,5,12.318,278.4121611125614,246.36,2022-05-03,13:30,Credit card,8.026152332595661
346-12-3257,B,karur,Member,Male,Electronic accessories,19.24,8,8.658,195.68862566265278,173.16,2022-04-03,16:28,Cash,7.736050441056059
110-05-6330,C,Chennai,Normal,Female,Food and beverages,39.43,5,11.829,267.35975432704083,236.58,2022-03-25,20:18,Credit card,9.08985926824087
651-61-0874,C,Chennai,Normal,Male,Home and lifestyle,46.22,4,9.244,208.9334321581846,184.88,2022-12-03,20:04,Credit card,5.9954390918184455
236-86-3015,C,Chennai,Member,Male,Home and lifestyle,13.98,1,0.699,15.798839147400587,13.98,2022-04-02,13:38,Ewallet,9.476661790293672
831-64-0259,B,karur,Normal,Female,Fashion accessories,39.75,4,9.9375,224.60795998182164,198.75,2022-02-22,10:43,Ewallet,9.28326052926727
587-03-7455,C,Chennai,Member,Female,Fashion accessories,97.79,6,34.2265,773.5893677804094,684.53,2022-02-16,17:30,Ewallet,4.738330895146836
882-40-4577,A,Trichy,Member,Male,Sports and travel,67.26,4,13.452,304.0428958667135,269.04,2022-01-19,15:28,Credit card,7.736050441056059
732-67-5346,A,Trichy,Normal,Male,Food and beverages,13.79,4,3.4475,77.9205979408634,68.95,2022-11-01,19:07,Credit card,7.542649180029657
725-32-9708,B,karur,Member,Female,Fashion accessories,68.71,4,13.742,310.59749293788104,274.84,2022-04-01,19:01,Cash,3.96472585104123
256-08-8343,A,Trichy,Normal,Female,Home and lifestyle,56.53,4,11.306,255.538877540073,226.12,2022-04-03,19:48,Ewallet,5.31853467822604
372-26-1506,C,Chennai,Normal,Female,Fashion accessories,23.82,4,5.955,134.5952605475973,119.1,2022-01-28,19:24,Ewallet,5.22183404771284
244-08-0162,B,karur,Normal,Female,Health and beauty,34.21,9,17.105,386.6082169045594,342.1,2022-02-01,13:00,Cash,4.931732156173237
569-71-4390,B,karur,Normal,Male,Sports and travel,21.87,2,2.187,49.43070274015033,43.74,2022-01-25,14:29,Ewallet,6.6723435054108515
132-23-6451,A,Trichy,Member,Male,Health and beauty,20.97,4,5.2425,118.4912936055044,104.85,2022-04-01,13:21,Cash,7.542649180029657
696-90-2548,A,Trichy,Normal,Male,Sports and travel,25.84,3,3.876,87.60558016498523,77.52,2022-10-03,18:55,Ewallet,6.3822416138712486
472-15-9636,A,Trichy,Normal,Male,Home and lifestyle,50.93,7,20.372,460.44914322009265,407.44,2022-03-22,19:36,Ewallet,8.896458007214466
268-03-6164,B,karur,Normal,Male,Health and beauty,96.11,1,4.8055,108.61419388102077,96.11,2022-01-25,16:28,Ewallet,7.542649180029657
750-57-9686,C,Chennai,Normal,Female,Home and lifestyle,45.38,4,9.076,205.13628626868058,181.52,2022-08-01,13:48,Credit card,8.412954854648463
186-09-3669,C,Chennai,Member,Female,Health and beauty,81.51,1,4.0755,92.11469090877122,81.51,2022-01-22,10:57,Ewallet,8.896458007214466
848-07-1692,B,karur,Normal,Female,Health and beauty,57.22,2,5.722,129.32898083179708,114.44,2022-12-01,17:13,Ewallet,8.026152332595661
745-71-3520,A,Trichy,Member,Female,Electronic accessories,25.22,6,8.827,199.50837361102285,176.54,2022-04-02,10:23,Cash,7.92945170208246
266-76-6436,C,Chennai,Member,Female,Food and beverages,38.6,3,5.79,130.86592083469156,115.8,2022-03-28,13:57,Ewallet,7.252547288490055
740-22-2500,C,Chennai,Normal,Female,Electronic accessories,84.05,3,12.6075,284.95545715429597,252.15,2022-01-23,13:29,Cash,9.476661790293672
271-88-8734,C,Chennai,Member,Female,Fashion accessories,97.21,9,48.605,1098.5730711865601,972.1,2022-08-02,13:00,Credit card,8.412954854648463
301-81-8610,B,karur,Member,Male,Fashion accessories,25.42,7,10.168,229.81773455045658,203.36,2022-03-19,19:42,Credit card,6.4789422443844495
489-64-4354,C,Chennai,Normal,Male,Fashion accessories,16.28,1,0.814,18.39807591700154,16.28,2022-09-03,15:36,Cash,4.835031525660037
198-84-7132,B,karur,Member,Male,Fashion accessories,40.61,8,18.2745,413.04132474845784,365.49,2022-02-01,13:40,Cash,6.769044135924052
269-10-8440,A,Trichy,Member,Male,Health and beauty,53.17,6,18.6095,420.6130144685998,372.19,2022-01-21,18:01,Cash,8.606356115674865
650-98-6268,B,karur,Member,Female,Food and beverages,20.87,3,3.1305,70.7557452803112,62.61,2022-03-20,13:53,Credit card,7.736050441056059
741-73-3559,B,karur,Normal,Male,Sports and travel,67.27,4,16.8175,380.11012498055703,336.35,2022-02-27,17:27,Cash,6.6723435054108515
325-77-6186,A,Trichy,Member,Female,Home and lifestyle,90.65,9,45.325,1024.4383181057676,906.5,2022-08-03,10:53,Ewallet,7.059146027463654
286-75-7818,B,karur,Normal,Male,Fashion accessories,69.08,2,6.908,156.13502264698607,138.16,2022-01-31,19:48,Credit card,6.6723435054108515
574-57-9721,C,Chennai,Normal,Male,Food and beverages,43.27,2,4.327,97.7991087135942,86.54,2022-08-03,16:53,Ewallet,5.511935939252442
459-50-7686,A,Trichy,Normal,Female,Electronic accessories,23.46,5,7.038,159.07329029957845,140.76,2022-01-13,19:14,Ewallet,6.1888403528448475
616-87-0016,B,karur,Normal,Male,Fashion accessories,95.54,6,33.439,755.7902464233595,668.78,2022-09-03,14:36,Credit card,9.28326052926727
837-55-7229,B,karur,Normal,Female,Fashion accessories,47.44,1,2.372,53.61208363037795,47.44,2022-02-22,18:19,Credit card,6.57564287489765
751-69-0068,C,Chennai,Normal,Male,Sports and travel,99.24,8,44.658,1009.3627448420821,893.16,2022-03-19,19:09,Ewallet,8.703056746188066
257-73-1380,C,Chennai,Member,Male,Sports and travel,82.93,4,16.586,374.87774835305595,331.72,2022-01-20,16:51,Ewallet,9.28326052926727
345-08-4992,A,Trichy,Normal,Male,Home and lifestyle,33.99,5,10.197,230.47319425757337,203.94,2022-08-03,15:37,Credit card,7.445948549516457
549-96-4200,C,Chennai,Member,Male,Food and beverages,17.04,4,3.408,77.02781661565264,68.16,2022-08-03,20:15,Ewallet,6.769044135924052
810-60-6344,C,Chennai,Normal,Female,Electronic accessories,40.86,7,16.344,369.4080501074609,326.88,2022-07-02,14:38,Credit card,6.285540983358048
450-28-2866,C,Chennai,Member,Male,Food and beverages,17.44,4,4.36,98.54497665617534,87.2,2022-01-15,19:25,Cash,7.832751071569259
394-30-3170,B,karur,Member,Female,Sports and travel,88.43,7,35.372,799.4800262115216,707.44,2022-03-22,19:35,Credit card,4.158127112067631
138-17-5109,A,Trichy,Member,Female,Home and lifestyle,89.21,8,40.1445,907.3483521499611,802.89,2022-01-15,15:42,Credit card,6.285540983358048
192-98-7397,C,Chennai,Normal,Male,Fashion accessories,12.78,1,0.639,14.44271561543487,12.78,2022-08-01,14:11,Ewallet,9.18655989875407
301-11-9629,A,Trichy,Normal,Female,Sports and travel,19.1,6,6.685,151.0947635198468,133.7,2022-01-15,10:43,Cash,9.379961159780471
390-80-5128,B,karur,Member,Female,Health and beauty,19.15,1,0.9575,21.641471364286215,19.15,2022-01-28,17:58,Credit card,9.18655989875407
235-46-8343,C,Chennai,Member,Male,Food and beverages,27.66,9,13.83,312.58647411809744,276.6,2022-02-14,11:26,Credit card,8.606356115674865
453-12-7053,C,Chennai,Normal,Male,Fashion accessories,45.74,3,6.861,155.07272588027956,137.22,2022-10-03,17:38,Credit card,6.285540983358048
296-11-7041,B,karur,Member,Female,Health and beauty,27.07,1,1.3535,30.591886675259936,27.07,2022-12-01,20:07,Credit card,5.125133417199639
449-27-2918,B,karur,Member,Female,Sports and travel,39.12,1,1.956,44.209627142082326,39.12,2022-03-26,11:02,Credit card,9.28326052926727
891-01-7034,B,karur,Normal,Female,Electronic accessories,74.71,5,22.413,506.57994536579304,448.26,2022-01-01,19:07,Cash,6.4789422443844495
744-09-5786,B,karur,Normal,Male,Electronic accessories,22.01,5,6.603,149.24139469282701,132.06,2022-02-01,18:50,Cash,7.349247919003256
727-17-0390,A,Trichy,Normal,Female,Food and beverages,63.61,4,15.9025,359.42924111807986,318.05,2022-03-16,12:43,Ewallet,4.641630264633635
568-88-3448,A,Trichy,Normal,Male,Health and beauty,25.0,1,1.25,28.252573582619075,25.0,2022-03-03,15:09,Ewallet,5.31853467822604
187-83-5490,A,Trichy,Member,Male,Electronic accessories,20.77,4,4.154,93.8889525297597,83.08,2022-01-31,13:47,Cash,4.544929634120435
767-54-1907,B,karur,Member,Female,Fashion accessories,29.56,4,7.39,167.02921502044396,147.8,2022-02-13,16:59,Cash,6.6723435054108515
710-46-4433,B,karur,Member,Female,Food and beverages,77.4,8,34.83,787.2297103060978,696.6,2022-02-15,14:15,Credit card,4.351528373094033
533-33-5337,B,karur,Normal,Male,Electronic accessories,79.39,9,39.695,897.1887266896514,793.9,2022-07-02,20:24,Cash,5.9954390918184455
325-90-8763,C,Chennai,Member,Female,Electronic accessories,46.57,9,23.285,526.2889406970281,465.7,2022-01-27,13:58,Cash,7.349247919003256
729-46-7422,C,Chennai,Normal,Male,Food and beverages,35.89,1,1.7945,40.559394635207944,35.89,2022-02-23,16:52,Credit card,7.639349810542859
639-76-1242,C,Chennai,Normal,Male,Food and beverages,40.52,4,10.13,228.95885631354497,202.6,2022-03-02,15:19,Cash,4.351528373094033
234-03-4040,B,karur,Member,Female,Food and beverages,73.05,9,36.525,825.5402000841293,730.5,2022-03-03,12:25,Credit card,8.412954854648463
326-71-2155,C,Chennai,Normal,Female,Sports and travel,73.95,4,14.79,334.28445062954887,295.8,2022-03-02,10:02,Cash,5.8987384613052445
320-32-8842,C,Chennai,Member,Female,Food and beverages,22.62,1,1.131,25.56292857755374,22.62,2022-03-17,18:58,Cash,6.1888403528448475
470-32-9057,A,Trichy,Member,Male,Food and beverages,51.34,4,12.835,290.09742554633266,256.7,2022-03-28,15:31,Credit card,8.799757376701267
878-30-2331,C,Chennai,Member,Female,Sports and travel,54.55,9,27.275,616.4711555727482,545.5,2022-02-03,11:22,Credit card,6.865744766437252
440-59-5691,C,Chennai,Member,Female,Health and beauty,37.15,6,13.0025,293.8832704064036,260.05,2022-08-02,13:12,Credit card,7.445948549516457
554-53-3790,B,karur,Normal,Male,Sports and travel,37.02,5,11.106,251.01846576685395,222.12,2022-03-22,18:33,Cash,4.351528373094033
746-19-0921,C,Chennai,Normal,Male,Food and beverages,21.58,1,1.079,24.387621516516784,21.58,2022-09-02,10:02,Ewallet,6.962445396950453
233-34-0817,C,Chennai,Member,Female,Electronic accessories,98.84,1,4.942,111.69937491624277,98.84,2022-02-15,11:21,Cash,8.122852963108862
767-05-1286,C,Chennai,Member,Female,Home and lifestyle,83.77,5,25.131,568.0123413638399,502.62,2022-01-23,12:10,Ewallet,5.22183404771284
340-21-9136,A,Trichy,Member,Female,Sports and travel,40.05,4,8.01,181.04249151742303,160.2,2022-01-25,11:40,Cash,9.379961159780471
405-31-3305,A,Trichy,Member,Male,Fashion accessories,43.13,9,21.565,487.41339944734426,431.3,2022-02-02,18:31,Credit card,5.31853467822604
731-59-7531,B,karur,Member,Male,Health and beauty,72.57,7,29.028,656.0925647650132,580.56,2022-03-30,17:58,Cash,4.448229003607233
676-39-6028,A,Trichy,Member,Female,Electronic accessories,64.44,4,16.11,364.11916833279463,322.2,2022-03-30,17:04,Cash,6.3822416138712486
502-05-1910,A,Trichy,Normal,Male,Health and beauty,65.18,3,9.777,220.98032953381338,195.54,2022-02-25,20:35,Credit card,6.0921397223316465
485-30-8700,A,Trichy,Normal,Female,Sports and travel,33.26,4,8.315,187.9361194715821,166.3,2022-03-18,16:10,Credit card,4.061426481554431
598-47-9715,C,Chennai,Normal,Male,Electronic accessories,84.07,4,16.814,380.0310177745257,336.28,2022-07-03,16:54,Ewallet,4.254827742580833
701-69-8742,B,karur,Normal,Male,Sports and travel,34.37,9,17.185,388.416381613847,343.7,2022-03-16,10:11,Ewallet,6.4789422443844495
575-67-1508,A,Trichy,Normal,Male,Electronic accessories,38.6,1,1.93,43.62197361156385,38.6,2022-01-29,11:26,Ewallet,6.4789422443844495
541-08-3113,C,Chennai,Normal,Male,Food and beverages,65.97,7,26.388,596.4231293585217,527.76,2022-02-02,20:29,Cash,8.122852963108862
246-11-3901,C,Chennai,Normal,Female,Electronic accessories,32.8,9,16.4,370.67376540396225,328.0,2022-02-15,12:12,Cash,5.9954390918184455
674-15-9296,A,Trichy,Normal,Male,Sports and travel,37.14,4,9.285,209.8601165716945,185.7,2022-08-01,13:05,Ewallet,4.835031525660037
305-18-3552,B,karur,Member,Male,Home and lifestyle,60.38,9,30.19,682.3561571674159,603.8,2022-12-02,16:19,Cash,5.802037830792044
493-65-6248,C,Chennai,Member,Female,Sports and travel,36.98,9,18.49,417.9120684341014,369.8,2022-01-01,19:48,Credit card,6.769044135924052
438-01-4015,B,karur,Member,Female,Sports and travel,49.49,4,9.898,223.71517865661087,197.96,2022-03-21,15:25,Ewallet,6.3822416138712486
709-58-4068,B,karur,Normal,Female,Fashion accessories,41.09,9,20.545,464.3592994039271,410.9,2022-02-28,14:42,Cash,7.059146027463654
795-49-7276,A,Trichy,Normal,Male,Fashion accessories,37.15,4,7.43,167.9332973750878,148.6,2022-03-23,18:59,Ewallet,8.026152332595661
556-72-8512,C,Chennai,Normal,Male,Home and lifestyle,22.96,1,1.148,25.947163578277358,22.96,2022-01-30,20:47,Cash,4.158127112067631
627-95-3243,B,karur,Member,Female,Home and lifestyle,77.68,8,34.956,790.0775697232259,699.12,2022-04-02,13:21,Ewallet,9.476661790293672
